mID,mName
810119,[T]물리피해감소형4 보스
810120,[T]물리피해감소형5 보스
810121,[T]물리방어&피해감소형1 보스
810122,[T]물리방어&피해감소형2 보스
810123,[T]물리방어&피해감소형3 보스
810124,[T]물리방어&피해감소형4 보스
810125,[T]물리방어&피해감소형5 보스
810126,[T]치명타방어형1 보스
810127,[T]치명타방어형2 보스
810128,[T]치명타방어형3 보스
810129,[T]치명타방어형4 보스
810130,[T]치명타방어형5 보스
810131,[T]치명타방어&피해감소형1 보스
810132,[T]치명타방어&피해감소형2 보스
810133,[T]치명타방어&피해감소형3 보스
810134,[T]치명타방어&피해감소형4 보스
810135,[T]치명타방어&피해감소형5 보스
910000,100일 기념품 강화 주문서[이벤트]
910100,상급 수호의 매터리얼 상자[이벤트]
910101,상급 영혼의 매터리얼 상자[이벤트]
910102,상급 숙련의 매터리얼 상자[이벤트]
910103,상급 생명의 매터리얼 상자[이벤트]
910104,상급 파괴의 매터리얼 상자[이벤트]
910105,일반 매터리얼 상자[이벤트]
910106,특별 미션 상자 I[이벤트]
910107,특별 미션 상자 II[이벤트]
910108,특별 미션 상자 III[이벤트]
910109,신속 포션 상자[이벤트]
910110,변신 뽑기권[이벤트]
910111,특별한 변신 뽑기권[이벤트]
910112,서번트 뽑기권[이벤트]
910113,상급 매터리얼 상자[이벤트]
910114,희귀 매터리얼 확정 상자[이벤트]
910115,희귀 변신 확정 뽑기권[이벤트]
910116,희귀 서번트 확정 뽑기권[이벤트]
910117,일반 변신 뽑기권[이벤트]
910118,일반 서번트 뽑기권[이벤트]
910119,레벨 달성 희귀 매터리얼 상자[이벤트]
910120,강화 주문서 상자[이벤트]
910121,무기 강화 주문서 상자[이벤트]
910122,방어구 강화 주문서 상자[이벤트]
910123,장신구 강화 주문서 상자[이벤트]
910130,+0 향상된 이크론의 가더/방패 상자[이벤트]
910131,+0 향상된 이크론의 투구 상자[이벤트]
910132,+0 향상된 이크론의 갑옷 상자[이벤트]
910133,+0 향상된 이크론의 장갑 상자[이벤트]
910134,+0 향상된 이크론의 부츠 상자[이벤트]
910135,+0 향상된 이크론의 망토 상자[이벤트]
910140,무기 강화 주문서[이벤트]
910141,방어구 강화 주문서[이벤트]
910142,장신구 강화 주문서[이벤트]
910143,축복받은 무기 강화 주문서[이벤트]
910144,축복받은 방어구 강화 주문서[이벤트]
910145,축복받은 장신구 강화 주문서[이벤트]
910150,사전 예약 보상 상자[이벤트]
910151,멕시카나 보상 상자[이벤트]
910152,민생 라면 보상 상자[이벤트]
910153,[재판매]유피테르의 증표 도감 상자
910154,크로노스 서버 사전 예약 상자[이벤트]
910155,크로노스 성장 상자[이벤트]
910156,7번가 피자 보상 상자[이벤트]
910157,새싹 보리차 보상 상자[이벤트]
910158,KT 제휴 이벤트 쿠폰 상자[이벤트]
910159,[재판매]거대한 위협의 기운 도감 상자
910180,모험가를 위한 특선 요리[이벤트]
910181,발렌타인 초콜릿[이벤트]
910182,특별한 모둠 꼬치구이[이벤트]
910190,장인의 희귀 제작 비급서[이벤트]
910200,현자의 정수[이벤트]
910201,현자의 기억[이벤트]
910202,현자의 주문서 상자[이벤트]
910203,현자의 비급서 조각 상자[이벤트]
910204,현자의 정원 이벤트 상자 I
910205,현자의 정원 이벤트 상자 II
910206,현자의 정원 이벤트 상자 III
910207,현자의 정원 이벤트 상자 IV
910210,수호의 팔찌 상자[이벤트]
910211,파괴의 가면 상자[이벤트]
910220,수호의 팔찌 상자 제작서[이벤트]
910221,파괴의 가면 상자 제작서[이벤트]
910300,100일의 기억[이벤트]
910301,100일 축하 'R' 제작서[이벤트]
910302,100일 축하 '2' 제작서[이벤트]
910303,100일 축하 'M' 제작서[이벤트]
910304,100일 기념 스페셜 주화 제작서[이벤트]
910305,100일 기념 스페셜 주화[이벤트]
910306,전투 지원 상자 제작서[이벤트]
910307,전투 지원 상자[이벤트]
910308,무기 강화 주문서 상자 제작서[이벤트]
910309,방어구 강화 주문서 상자 제작서[이벤트]
910310,장신구 강화 주문서 상자 제작서[이벤트]
910311,신축년 복주머니[이벤트]
910312,신축년 기념 주화 조각[이벤트]
910313,신축년 기념 주화[이벤트]
910314,캐릭터 서버 이전권[이벤트]
910315,캐릭터 슬롯 확장권[이벤트]
910316,눈꽃 크리스탈[이벤트]
910317,시간의 모래 주머니[이벤트]
910318,축복받은 선물 상자[이벤트]
910319,종합 코인 상자[이벤트]
910320,재료 지원 상자[이벤트]
910321,일반 매터리얼 교환 상자[이벤트]
910322,고급 매터리얼 교환 상자[이벤트]
910323,무료 경험치 복구 주문서[이벤트]
910325,마나에 물든 파피루스 상자[이벤트]
910326,서프라이즈 선물 상자 Ⅰ[이벤트]
910327,서프라이즈 선물 상자 Ⅱ[이벤트]
910328,골드 지원 상자[이벤트]
910329,고급 매터리얼 확정 상자[이벤트]
910330,탐험가의 훈장[이벤트]
910331,현자의 정원 이벤트 상자I
910332,현자의 정원 이벤트 상자II
910333,현자의 정원 이벤트 상자III
910334,현자의 정원 이벤트 상자IV
910335,희귀 장비 제작 비급서 조각 상자[이벤트]
910336,대장장이의 불꽃[이벤트]
910337,상급 전투 지원 상자[이벤트]
910338,현자의 결정체[이벤트]
910339,현자의 종합 선물 상자[이벤트]
910340,[재판매]미노타우르스 도감 상자
910341,특별한 영웅 변신 스크롤 상자[이벤트]
910342,300일 기념 선물 상자[이벤트]
910343,계절의 파편[이벤트]
910344,미스터피자 이벤트 쿠폰 상자
910345,썬클래식 사전 이용 동의 쿠폰
910346,여름맞이 선물 상자[이벤트]
910347,특별한 비약 상자[이벤트]
910348,해적의 오래된 보물 상자[이벤트]
910349,해적의 특별한 보물 상자[이벤트]
910350,장비 복구권 제작서
910351,R2M 1주년 감사 코인[이벤트]
910352,한가위 선물 상자[이벤트]
910353,모둠 코인 상자
910354,희귀 영혼석 상자[이벤트]
910355,영웅 영혼석 상자[이벤트]
910356,특별한 이벤트 제작 코인[이벤트]
910357,특별한 제작 재료 상자[이벤트]
910358,영웅 장비 제작 비급서 조각 상자[이벤트]
910359,슈퍼디오 90레벨 달성 축하 상자
910360,의문의 제작 비급서 조각 상자[이벤트]
910361,할로윈 기념 변신 스크롤 상자[이벤트]
910362,잭 오 랜턴의 매터리얼 상자[이벤트]
910363,잭 오 랜턴의 매터리얼[이벤트]
910364,도전의 징표 강화 주문서[이벤트]
910365,자유민의 장비 상자
910366,특별한 버닝 뽑기권 상자
910367,도전의 징표 상자[이벤트]
910368,고급 영혼석 상자[이벤트]
910369,크리스마스 선물 상자[이벤트]
910370,흑호의 매터리얼 상자[이벤트]
910371,흑호의 매터리얼[이벤트]
910372,임인년 복주머니[이벤트]
910373,특별 제작 코인[이벤트]
910374,전설 서번트 소환 주문서 상자
910375,화타포스 서번트 소환 주문서
910376,벨제뷔트 서번트 소환 주문서
910377,아타락시아 서번트 소환 주문서
910378,크리스마스 장식[이벤트]
910379,산타의 깜짝 선물[이벤트]
910380,산타의 선물 꾸러미[이벤트]
910381,뚱냥이의 새해 선물상자 Ⅰ
910382,뚱냥이의 새해 선물상자 Ⅱ
910383,뚱냥이의 새해 선물상자 Ⅲ
910384,풍성한 설날 선물 상자 Ⅰ[이벤트]
910385,풍성한 설날 선물 상자 Ⅱ[이벤트]
910386,뜨끈한 떡국 상자[이벤트]
910387,초코 케이크 매터리얼 상자[이벤트]
910388,초코 케이크 매터리얼[이벤트]
910389,찰스의 선물 상자[이벤트]
910390,막대 사탕[이벤트]
910391,왕 사탕 매터리얼 상자[이벤트]
910392,왕 사탕 매터리얼[이벤트]
910393,카네이션 매터리얼[이벤트]
910395,카네이션 매터리얼 상자[이벤트]
910396,알쏭달쏭 상자[이벤트]
910397,상급 시간의 모래 주머니
1010000,유피테르의 증표
1010001,혁명의 상징
1010002,거대한 위협의 기운
1010003,퇴마사의 표식
1010004,되살아난 자의 표식
1010005,점령자의 성물
1010006,드라그람의 비늘
1010007,황천의 유물
1010008,메테오스의 홍염
1010009,신월의 의식서
1010010,빛의 성유물
1010011,암흑의 계시록
1010012,환영의 구슬
1020001,바알베크의 증표 I
1020002,바알베크의 증표 II
1020003,바알베크의 증표 III
1020004,바알베크의 증표 IV
1020005,바알베크의 증표 V
1020006,바알베크의 증표 VI
1020007,바알베크의 증표 VII
1020008,바알베크의 증표 VIII
1020009,R2M 런칭 기념 배지
1020010,바알베크의 증표 IX
1020011,바알베크의 증표 X
1020012,한글날 기념 호패
1020013,메시지 - X
1020014,메시지 - M
1020015,메시지 - A
1020016,메시지 - S
1020017,출석 체크 증표
1020018,바알베크의 증표 XI
1020019,바알베크의 증표 XII
1020020,바알베크의 증표 XIII
1020021,바알베크의 증표 XIV
1020022,바알베크의 증표 XV
1020023,미노타우르스의 형상
1020024,R2M 구독 신청 증표
1020025,Mr.Pizza의 특별한 신상 피자[이벤트]
1020026,가이아스의 증표 Ⅰ
1020027,가이아스의 증표 Ⅱ
1020028,가이아스의 증표 Ⅲ
1020029,가이아스의 증표 Ⅳ
1020030,가이아스의 증표 Ⅴ
1020031,불멸의 혼
1020032,뚱냥이의 편지 조각1[이벤트]
1020033,뚱냥이의 편지 조각2[이벤트]
1020034,뚱냥이의 편지 조각3[이벤트]
1020035,뚱냥이의 편지 조각4[이벤트]
1020036,뚱냥이의 편지 조각5[이벤트]
1020037,뚱냥이의 편지 조각6[이벤트]
1020038,R2M 1주년 감사패[이벤트]
1020039,훈민정음(해례)[이벤트]
1020040,훈민정음(예의)[이벤트]
1020041,천공의 무구
1020042,메테오스의 송곳니
1020043,만월의 유물
1020044,가이아스의 증표 Ⅵ
1020045,가이아스의 증표 Ⅶ
1020046,가이아스의 증표 Ⅷ
1020047,가이아스의 증표 Ⅸ
1020048,가이아스의 증표 Ⅹ
1020049,크리스마스 미니 트리[이벤트]
1020050,흑호의 기운[이벤트]
1020051,세뱃돈 봉투[이벤트]
1020052,뜨끈한 떡국[이벤트]
1020053,흑룡의 석상
1100000,특별한 무기 강화 주문서 상자
1100001,특별한 방어구 강화 주문서 상자
1100002,(삭제 예정)최상급 장비 상자
1100003,상급 매터리얼 상자
1100004,최상급 매터리얼 상자
1100005,무기 강화 주문서 상자
1100006,방어구 강화 주문서 상자
1100007,장신구 강화 주문서 상자
1100008,주간 성장 패키지 상자
1100009,신뢰의 유피테르 계약서 상자
1100010,순간 이동 주문서 상자
1100011,빛나는 무기 강화 주문서 상자
1100012,빛나는 방어구 강화 주문서 상자
1100013,일간 전투 패키지 상자
1100014,주간 전투 패키지 상자
1100015,주간 성장 패키지 상자
1100016,월간 전투 패키지 상자
1100017,월간 성장 패키지 상자
1100018,상급 매터리얼 패키지 상자
1100019,희귀 매터리얼 확정 제작 패키지 상자
1100020,빛나는 장신구 강화 주문서 상자
1100021,크리스마스 무기 강화 주문서 상자
1100022,크리스마스 방어구 강화 주문서 상자
1100023,안정된 무기 강화 주문서 상자
1100024,안정된 방어구 강화 주문서 상자
1100025,특별한 장신구 강화 주문서 상자
1100028,의뢰소 스크롤 상자
1100029,레벨 달성 보상 카드[90레벨]
1100100,레벨 달성 패키지[1레벨]
1100101,레벨 달성 패키지[30레벨]
1100102,레벨 달성 패키지[55레벨]
1100200,스타터 희귀 변신 제작서
1100201,스타터 희귀 서번트 제작서
1100202,하드코어 영웅 변신 카드 조각
1100203,아크 전설 변신 제작 카드
1100204,엘테르 영웅 변신 카드 조각
1100205,만월 전설 서번트 카드 조각
1100290,희귀 변신 확정 뽑기권[프로모션]
1100291,희귀 서번트 확정 뽑기권[프로모션]
1100292,희귀 매터리얼 확정 상자[프로모션]
1100300,희귀 매터리얼 확정 상자
1100301,고급 매터리얼 확정 상자
1100302,마력의 티끌 상자
1100303,영웅의 고급 재료 상자
1100310,스타터 희귀 변신 카드
1100401,일일 성장 패키지 상자
1110000,스타터 정착 패키지
1110001,업데이트 기념 골드 패키지 상자 I
1110002,업데이트 기념 골드 패키지 상자 II
1110003,한가위 모둠 패키지
1110004,한가위 매터리얼 패키지
1110005,(사용안함)판매보류 매터리얼 패키지
1110006,한가위 매터리얼 패키지 II
1110007,헤라켄의 티끌 패키지 상자
1110008,헤라켄의 축 무기 강화 패키지 상자
1110009,헤라켄의 축 방어구 강화 패키지 상자
1110010,헤라켄의 정수 패키지 상자
1110011,태초의 흔적 상자
1110012,고급 매터리얼 확정 패키지 상자
1110013,희귀 변신 제작 상자
1110014,희귀 서번트 제작 상자
1110015,봉인된 영혼석 패키지 상자
1110016,100일 기념 골드 패키지 상자
1110017,헤라켄의 축 장신구 강화 패키지 상자
1110018,크리스마스 패키지 상자
1110019,크리스마스 축복 상자
1110020,미노타우르스 도감 패키지 상자
1110021,영웅 변신 도전 패키지 상자
1110022,영웅 서번트 도전 패키지 상자
1110023,월간 가면&팔찌 전리품 패키지 상자
1110024,월간 주문서 패키지 상자
1110025,월간 금관&나팔 전리품 패키지 상자
1110026,월간 파괴의 가면 10+1 상자
1110027,월간 수호의 팔찌 10+1 상자
1110028,월간 생명의 금관 10+1 상자
1110029,월간 숙련의 나팔 10+1 상자
1110030,생명의 금관 패키지 상자
1110031,생명의 금관 패키지 10+1 상자
1110032,숙련의 나팔 패키지 상자
1110033,숙련의 나팔 패키지 10+1 상자
1110034,영웅 영혼석 패키지 상자
1110035,생명의 금관 보너스 상자
1110036,숙련의 나팔 보너스 상자
1110037,설날 기념 파괴의 가면 패키지 상자
1110038,설날 기념 수호의 팔찌 패키지 상자
1110039,새해 맞이 패키지 상자
1110040,월간 성장 패키지 상자
1110041,주간 성장 패키지 상자
1110042,월간 전투 패키지 상자
1110043,특별한 생명의 금관 패키지 상자
1110044,특별한 숙련의 나팔 패키지 상자
1110045,봄맞이 희귀 변신 패키지 상자
1110046,봄맞이 희귀 서번트 패키지 상자
1110047,도전 전리품 팔찌 & 가면 패키지 상자
1110048,도전 전리품 금관 & 나팔 패키지 상자
1110049,업데이트 기념 특별 도감 패키지 상자
1110050,영웅 변신 도전 패키지 상자
1110051,영웅 서번트 도전 패키지 상자
1110052,희귀 영혼석 패키지 상자
1110053,스킬 강화 업데이트 패키지 상자
1110054,업데이트 기념 금관&나팔 패키지 상자
1110055,언데드 던전 업데이트 패키지I 상자
1110056,언데드 던전 업데이트 패키지II 상자
1110057,극복의 성배 패키지 상자
1110058,영혼의 부적 패키지 상자
1110059,영웅 변신 도전 패키지 상자
1110060,영웅 서번트 도전 패키지 상자
1110061,극복의 성배 보너스 상자
1110062,영혼의 부적 보너스 상자
1110063,영웅 서번트 도전 패키지 상자
1110064,영웅 매터리얼 도전 패키지 상자
1110065,최상급 이벤트 패키지 상자
1110066,최상급 장비 성장 상자
